ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,STATE,ZIP CODE,WARD,PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,LICENSE NUMBER,APPLICATION TYPE,PAYMENT DATE,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,DATE ISSUED,LICENSE STATUS,LATITUDE,LONGITUDE,LOCATION
296081,2,"SOUTH HALSTED STREET, LLC",PHD LIQUORS,1257 S HALSTED ST 1 37,IL,60607,28,3,12,1474,Package Goods,1842339,RENEW,11/12/2010,11/16/2010,11/15/2012,11/15/2010,AAI,41.86548227,-87.64672081,"(41.86548227444604, -87.64672080888894)"
216984,1,"M & M DISCOUNT, INC.",M & M FOOD & LIQUORS,1607 W 59TH ST,IL,60636,16,2,7,1474,Package Goods,1166713,RENEW,5/20/2011,6/16/2011,6/15/2013,5/23/2011,AAI,41.78663169,-87.66470235,"(41.78663168467939, -87.6647023515688)"
4217,1,MOHAMMAD ALI,WILLIE'S LIQUOR,2903 W MADISON ST,IL,60612,27,48,11,1474,Package Goods,9059,RENEW,11/15/2005,11/16/2005,11/15/2006,11/17/2005,AAI,41.88094049,-87.69892676,"(41.88094048955868, -87.69892675538942)"
7015,1,SAVE MORE FOOD & LIQUOR INC,Ike's Liquors,2534 W 59TH ST  1,IL,60629,15,23,8,1474,Package Goods,17097,RENEW,11/14/2006,11/16/2006,11/15/2007,11/14/2006,AAI,41.78661119,-87.68764712,"(41.78661119386881, -87.68764711791009)"
367338,1,47 MINI MART INC.,BUCHANAS FOOD & LIQUOR,1834 W 47TH ST 1ST,IL,60609,15,21,9,1474,Package Goods,2162515,RENEW,11/9/2023,11/16/2023,11/15/2025,11/9/2023,AAI,41.80865371,-87.67119005,"(41.808653706878694, -87.67119004509594)"
11424,1,ZEE FOOD & LIQUOR INC,ZEE FOOD & LIQUOR INC,4000 W JACKSON BLVD,IL,60624,28,9,11,1474,Package Goods,28005,RENEW,11/12/2002,11/16/2002,5/15/2003,11/13/2002,AAI,41.87719545,-87.72567131,"(41.877195446605874, -87.7256713112719)"
262623,1,"PULASKI MART, INC.",Gee Jay's Wine & Liquor,8550 S PULASKI RD,IL,60652,18,6,8,1474,Package Goods,1354754,RENEW,11/9/2007,11/16/2007,11/15/2009,11/9/2007,AAI,41.73696532,-87.72165212,"(41.73696532128921, -87.72165211814503)"
14,1,NICK KAKETSIS,KILDARE LIQUORS,4300 W LAWRENCE AVE,IL,60630,39,7,17,1474,Package Goods,140,RENEW,11/3/2003,11/16/2003,2/15/2004,11/12/2003,AAI,41.96826704,-87.73549835,"(41.96826704228533, -87.73549834843345)"
65384,4,59TH. AND STATE STREET CORPORATION,MR. JACK'S FOOD & LIQUOR,5901 S STATE ST 1ST,IL,60621,20,17,2,1474,Package Goods,80565,RENEW,10/27/2004,11/16/2004,11/15/2005,10/28/2004,AAI,41.78727333,-87.6253641,"(41.787273326942994, -87.6253640980263)"
300574,1,"BP FOOD & LIQUOR, INC.",BEL PARK FOOD & LIQUOR,4752 W BELMONT AVE,IL,60641,30,39,17,1474,Package Goods,1682481,RENEW,7/22/2013,8/16/2013,8/15/2015,7/23/2013,AAI,41.93894783,-87.74600478,"(41.93894783061534, -87.7460047806082)"
28249,1,BEL-PORT FOOD & LIQUOR INC,BEL-PORT FOOD & LIQUOR INC,1362 W BELMONT AVE 1ST,IL,60657,44,9,19,1474,Package Goods,17176,RENEW,1/28/2013,2/16/2013,2/15/2015,1/29/2013,AAI,41.93987783,-87.6636305,"(41.9398778254098, -87.66363050230397)"
15854,1,S & L FOOD & LIQUORS INC,S & L FOOD & LIQUORS INC,4958 W FULLERTON AVE 1ST,IL,60639,31,51,25,1474,Package Goods,39740,RENEW,12/20/2014,1/16/2015,1/15/2017,12/22/2014,AAI,41.92428589,-87.75110573,"(41.924285888333095, -87.75110573368215)"
30952,2,"J. & J. GONZALEZ, INCORPORATED",GONZALEZ LIQUORS,4019 W 26TH ST 1ST,IL,60623,22,17,10,1474,Package Goods,28128,RENEW,6/29/2020,8/16/2020,8/15/2022,6/30/2020,AAI,41.84413341,-87.72536374,"(41.84413340788086, -87.7253637389311)"
270887,1,EDENS CONVIENANT LIQUOR STORE INC.,EDENS CONVIENANT LIQUOR STORE,4805 W FOSTER AVE,IL,60630,39,24,16,1474,Package Goods,1447112,RENEW,2/1/2018,12/16/2017,12/15/2019,12/18/2017,AAI,41.97522809,-87.74823152,"(41.97522809288625, -87.74823151687202)"
26806,1,YOUNG BROTHERS INC,WORLD WIDE LIQUORS,3500 N HARLEM AVE,IL,60634,38,37,16,1474,Package Goods,11617,RENEW,8/31/2021,10/16/2021,10/15/2023,9/1/2021,AAI,41.94353329,-87.80709507,"(41.94353329312121, -87.80709506702468)"
384413,1,"JAY-MAHARAJ MINI MART, INC.",ROSELAND FOOD & LIQUOR,3407 W MADISON ST,IL,60624,28,22,11,1474,Package Goods,2283479,ISSUE,9/24/2013,2/7/2014,2/15/2016,2/7/2014,AAI,41.88080462,-87.7113755,"(41.8808046152, -87.71137549591673)"
108,1,H & S FOOD & LIQUORS INC,WESTERN FOOD AND LIQUORS,6759 S WESTERN AVE,IL,60636,16,58,8,1474,Package Goods,585,RENEW,11/6/2002,11/16/2002,5/15/2003,12/26/2002,AAI,41.77024338,-87.68324824,"(41.77024337509446, -87.68324823699402)"
9341,1,JAMAICA FOOD & LIQUOR INC,JAMAICA FOOD & LIQUOR INC,4252 S COTTAGE GROVE AVE,IL,60653,4,49,2,1474,Package Goods,22681,RENEW,11/29/2008,1/16/2009,1/15/2011,12/1/2008,AAI,41.81702977,-87.60685792,"(41.81702976524998, -87.60685791987792)"
86896,2,LASALLE DISCOUNT INC,DELAWARE FOOD AND LIQUOR,200 E DELAWARE PL 1ST,IL,60611,2,35,18,1474,Package Goods,39296,RENEW,11/6/2002,11/16/2002,5/15/2003,11/8/2002,AAI,41.89935474,-87.6217913,"(41.89935473944382, -87.621791301926)"
222759,1,TIGLATH PILESER CORPORATION,WINDY CITY LIQUORS,4959 N DAMEN AVE # 1ST,IL,60625,47,26,20,1474,Package Goods,1358395,RENEW,10/12/2007,11/16/2007,9/15/2009,10/15/2007,AAI,41.97230888,-87.67914624,"(41.97230887891264, -87.67914623513754)"
9079,1,ANDY'S LIQUOR & FOOD INC.,ANDY'S LIQUOR & FOOD,3632 W MONTROSE AVE,IL,60618,33,5,17,1474,Package Goods,21951,RENEW,1/5/2005,2/16/2005,2/15/2006,1/6/2005,AAI,41.96116155,-87.71940071,"(41.96116154909699, -87.71940071367918)"
21091,1,HAPPY DAY CORPORATION,HAPPY DAY FOOD & LIQUOR,3755 W MONTROSE AVE 1ST,IL,60618,33,28,17,1474,Package Goods,68983,RENEW,10/18/2022,12/16/2022,12/15/2024,10/21/2022,AAI,41.96090206,-87.72270752,"(41.96090206112624, -87.72270752270556)"
361101,1,DABAANG INC.,HAREER FOOD & LIQUOR,5450-5452 S HALSTED ST 1,IL,60609,16,32,9,1474,Package Goods,2088920,RENEW,10/9/2013,10/16/2013,9/15/2015,10/10/2013,AAI,41.79461267,-87.64531451,"(41.79461267421702, -87.64531451028982)"
4734,1,RED APPLE FOOD & LIQUOR INC,RED APPLE FOOD & LIQUOR INC,317 E 51ST ST  1,IL,60615,3,27,2,1474,Package Goods,10896,RENEW,4/27/2014,6/16/2014,6/15/2016,4/28/2014,AAI,41.80195465,-87.61868296,"(41.80195464654846, -87.61868295742251)"
259080,1,P & S LIQUOR AND BEER INC.,CONVENIENT FOOD & LIQUOR,7319-7321 W IRVING PARK RD,IL,60634,38,21,16,1474,Package Goods,1596544,RENEW,9/27/2011,10/16/2011,10/15/2013,9/28/2011,AAI,41.95257226,-87.81079957,"(41.95257226287668, -87.81079957315421)"
28286,1,"TOP-LESS LIQUORS, INC.",TOP LESS LIQUOR INC,916 S WESTERN AVE  1,IL,60612,28,39,11,1474,Package Goods,17304,RENEW,8/31/2018,9/16/2018,9/15/2020,9/4/2018,AAI,41.86969676,-87.68627057,"(41.86969675852099, -87.6862705664506)"
489887,1,"LIS GROUP, INC.",LIS LIQUOR,5316 W LAWRENCE AVE 1,IL,60630,45,19,16,1474,Package Goods,2872471,ISSUE,9/20/2022,12/12/2022,12/15/2024,12/12/2022,AAI,41.9679843,-87.76018045,"(41.967984304138525, -87.76018044477144)"
26806,1,YOUNG BROTHERS INC,WORLD WIDE LIQUORS,3500 N HARLEM AVE,IL,60634,38,37,16,1474,Package Goods,11617,RENEW,10/1/2011,10/16/2011,10/15/2013,10/3/2011,AAI,41.94353329,-87.80709507,"(41.94353329312121, -87.80709506702468)"
3227,1,ALL STAR FOOD & LIQUORS INC,ALL STAR FOOD & LIQUORS,2911-2919 S ARCHER AVE,IL,60608,11,7,9,1474,Package Goods,4399,RENEW,4/26/2002,5/16/2002,11/15/2002,4/29/2002,AAI,41.84148404,-87.65802198,"(41.841484039148106, -87.65802197756173)"
35423,1,"A & G FOODS, INC.",A&G WHOLESALE FOODS LIQUORS,6945 S STATE ST 1ST,IL,60637,6,66,3,1474,Package Goods,44376,RENEW,11/12/2003,11/16/2003,8/15/2004,11/13/2003,AAI,41.76783128,-87.62476594,"(41.76783127922076, -87.62476593969627)"
254707,1,"J & H FOOD & LIQUOR, INC.",J & H FOOD & LIQUOR,5652 N CLARK ST 1,IL,60660,40,22,20,1474,Package Goods,1301333,RENEW,7/30/2013,8/16/2013,8/15/2015,7/31/2013,AAI,41.98497556,-87.66922749,"(41.9849755548221, -87.66922749215854)"
262869,2,"WAREHOUSE LIQUORS, INC.",WAREHOUSE LIQUORS,634 S WABASH AVE 1 AND 2,IL,60605,4,21,1,1474,Package Goods,2896077,C_EXPA,8/11/2023,9/19/2023,10/15/2024,9/19/2023,AAI,41.87366551,-87.62612548,"(41.873665507986445, -87.62612547903451)"
5298,1,WILLIAM HADDAD INC,FRIENDLY FOOD & LIQUOR,6323 S CENTRAL AVE,IL,60638,13,48,8,1474,Package Goods,11368,RENEW,1/31/2005,2/16/2005,2/15/2006,2/4/2005,AAI,41.77726867,-87.76154276,"(41.7772686733972, -87.76154275748819)"
11681,1,"MELISSA'S FOOD AND LIQUORS, INC.",MELISSA'S FOOD & LIQUORS INC,3867 W GRAND AVE  1,IL,60651,36,4,25,1474,Package Goods,29495,RENEW,10/28/2011,11/16/2011,11/15/2013,10/31/2011,AAI,41.90505946,-87.72395139,"(41.90505945464545, -87.72395138453922)"
8845,1,"THE REIS CORPORATION, INC.",PEPE'S # 2 FOOD & LIQUOR,2333 N WESTERN AVE,IL,60647,32,16,14,1474,Package Goods,46864,RENEW,11/15/2007,11/16/2007,11/15/2009,11/16/2007,AAI,41.92430014,-87.68747716,"(41.92430014039961, -87.68747716216569)"
6380,1,AHMAD ASHKAR,TOWN FOOD & LIQUOR,1813 W 63RD ST,IL,60636,15,40,7,1474,Package Goods,13828,RENEW,10/30/2002,11/16/2002,5/15/2003,10/31/2002,AAI,41.77926508,-87.66967833,"(41.779265079527086, -87.66967833181279)"
103,1,"PACO'S LIQUORS, INC.","PACO'S LIQUORS, INC",2558 W DIVISION ST 1ST,IL,60622,26,56,14,1474,Package Goods,32578,RENEW,5/13/2003,5/16/2003,11/15/2003,5/14/2003,AAI,41.90307962,-87.69180748,"(41.903079620625896, -87.69180748072354)"
11377,1,"FRANKLIN FOOD & LIQUOR, INC.","FRANKLIN FOOD & LIQUOR, INC.",501 N KEDZIE AVE 1ST,IL,60612,27,49,12,1474,Package Goods,40354,RENEW,10/7/2008,9/16/2008,9/15/2010,9/4/2008,AAI,41.89038911,-87.70625305,"(41.890389110395496, -87.7062530476389)"
35423,1,"A & G FOODS, INC.",A&G WHOLESALE FOODS LIQUORS,6945 S STATE ST 1ST,IL,60637,6,66,3,1474,Package Goods,44376,RENEW,6/8/2015,7/16/2015,7/15/2017,6/9/2015,AAI,41.76783128,-87.62476594,"(41.76783127922076, -87.62476593969627)"
200248,1,"WICKER PARK FOOD & LIQUOR, INC.",D & D FOOD & LIQUOR,2006 W DIVISION ST,IL,60622,1,17,14,1474,Package Goods,1001088,RENEW,11/12/2004,11/16/2004,11/15/2005,11/15/2004,AAI,41.9032948,-87.67761095,"(41.90329479841468, -87.67761094821579)"
23937,1,K & K FOOD & LIQUOR INC,K & K FOOD & LIQUOR,1130 W 51ST ST 1ST,IL,60609,20,29,9,1474,Package Goods,62093,RENEW,11/8/2002,11/16/2002,5/15/2003,11/12/2002,AAI,41.80157684,-87.65378847,"(41.80157684387582, -87.65378847284488)"
32337,2,"J K & S FOOD & LIQUOR, INC.",J K & S FOOD & LIQUOR,503 W 59TH ST,IL,60621,20,55,7,1474,Package Goods,1000981,RENEW,11/7/2007,11/16/2007,10/15/2008,11/9/2007,AAI,41.78703908,-87.63781273,"(41.7870390747415, -87.63781272819968)"
20353,1,"TMTK, INCORPORATED",CASTLE FOOD & LIQUOR,1128 W THORNDALE AVE 1ST,IL,60660,48,31,24,1474,Package Goods,65571,RENEW,7/5/2017,8/16/2017,8/15/2019,7/6/2017,AAI,41.99014452,-87.65944472,"(41.99014452248474, -87.65944472060924)"
394150,1,"FINE SPIRITS, INC.",FINE FOOD & LIQUOR,3642 N ASHLAND AVE 1,IL,60613,47,6,19,1474,Package Goods,2368762,RENEW,4/22/2019,4/16/2019,7/15/2021,4/23/2019,AAI,41.94826801,-87.66904182,"(41.948268007724124, -87.66904181538277)"
6818,1,"SABA, INC.",UNIVERSAL FOOD & LIQUOR,1803 W NORTH AVE 1ST,IL,60622,1,21,14,1474,Package Goods,16087,RENEW,10/30/2002,11/16/2002,5/15/2003,10/31/2002,AAI,41.91044979,-87.67271845,"(41.910449789252766, -87.67271845110511)"
24685,1,"M. L. RESTAURANT & LOUNGE, INC.",RITE LIQUORS,1649 W DIVISION ST ST,IL,60622,1,2,12,1474,Package Goods,1478008,RENEW,11/9/2004,11/16/2004,11/15/2005,11/10/2004,AAI,,,
11529,1,"STEVE'S FAST SALES, INC.",STEVE FOOD & LIQUOR,6058 S RACINE AVE 1ST,IL,60636,16,40,7,1474,Package Goods,47966,RENEW,6/10/2009,6/16/2009,6/15/2011,6/19/2009,AAC,41.78333418,-87.65474328,"(41.7833341838038, -87.65474327939707)"
64366,1,"ASA CONSOLIDATED, INC.",TOM'S FOOD & LIQUOR,5201 W LAKE ST 1ST,IL,60644,37,11,15,1474,Package Goods,46029,RENEW,4/25/2011,5/16/2011,5/15/2013,4/26/2011,AAI,41.88709515,-87.75538925,"(41.88709515133673, -87.7553892485105)"
4153,1,THREE IN ONE INC,SAM FOOD AND LIQUOR,6812-6816 N SHERIDAN RD,IL,60626,49,36,24,1474,Package Goods,8747,RENEW,5/7/2003,5/16/2003,11/15/2003,5/8/2003,AAI,42.00594482,-87.66117475,"(42.0059448160866, -87.66117475106518)"
63037,1,CASTILLO INC,LA CARIDAD FOOD & LIQUOR,3575 W FULLERTON AVE # 1ST,IL,60647,35,60,14,1474,Package Goods,13084,RENEW,11/14/2005,11/16/2005,11/15/2006,12/14/2005,AAI,41.92449721,-87.71669383,"(41.92449720963405, -87.71669382770324)"
14905,1,GEORGE AND KAPLAN LIMITED,J & R LIQUOR AND FOOD,2401 N ASHLAND AVE  1,IL,60614,32,13,19,1474,Package Goods,34741,RENEW,11/17/2003,11/16/2003,5/15/2004,11/18/2003,AAI,41.92519975,-87.6680005,"(41.92519975246885, -87.6680005030265)"
4236,1,"RAINBOW FINER FOODS & LIQUOR, INC.",RAINBOW FINER FOOD & LIQUOR,6316 S ASHLAND AVE 1,IL,60636,16,34,7,1474,Package Goods,9140,RENEW,8/10/2004,8/16/2004,8/15/2005,8/11/2004,AAI,41.77892241,-87.66435268,"(41.7789224055316, -87.66435268109221)"
229848,1,"E.  Z.  Food Mart USA, Inc.",Veteran's Food & Liquor,4859 N MILWAUKEE AVE,IL,60630,45,29,16,1474,Package Goods,1222808,RENEW,2/13/2004,2/16/2004,2/15/2005,2/17/2004,AAI,41.96939422,-87.76188717,"(41.96939422175831, -87.76188717239603)"
7012,1,RUDY'S FOOD & LIQUORS INC.,RUDY'S FOOD & LIQUOR,1558 W 69TH ST 1ST,IL,60636,17,1,7,1474,Package Goods,17086,RENEW,8/9/2005,8/16/2005,8/15/2006,8/10/2005,AAI,41.7686623,-87.66384165,"(41.76866229598703, -87.66384165371463)"
6032,1,"HANAN, INC.",HANAS FINER FOOD AND LIQUOR,1311 E 87TH ST 1ST,IL,60619,8,35,4,1474,Package Goods,12219,RENEW,10/21/2004,11/16/2004,11/15/2005,10/22/2004,AAI,41.73671244,-87.59245525,"(41.736712440359995, -87.59245525003948)"
7034,1,PAL FOOD & LIQUOR INC,PAL FOOD & LIQUOR,5300 S ASHLAND AVE  1,IL,60609,16,10,9,1474,Package Goods,21948,RENEW,5/14/2002,5/16/2002,11/15/2002,5/15/2002,AAI,41.79758,-87.66482482,"(41.79757999603747, -87.66482481850112)"
388448,1,"RADHA KRISHNA LIQUOR, INC.",BEFORE YOU GO LIQUORS,1917 W FULLERTON AVE  C-D,IL,60614,32,34,14,1474,Package Goods,2313874,RENEW,3/25/2016,5/16/2016,4/15/2018,3/28/2016,AAI,41.92493395,-87.67652256,"(41.92493394586757, -87.67652255682225)"
214953,1,GREAT KHAN LLC,CARDINAL WAREHOUSE LIQUORS,3501 N CENTRAL AVE,IL,60634,30,39,16,1474,Package Goods,1143593,ISSUE,11/7/2001,1/2/2002,5/15/2002,1/3/2002,AAI,41.94409931,-87.76654805,"(41.94409930695949, -87.76654804609672)"
3614,1,R & V LIQUORS INC,BEACHVIEW LIQUORS,7640 N SHERIDAN RD,IL,60626,49,34,24,1474,Package Goods,6392,RENEW,9/29/2008,10/16/2008,10/15/2010,9/29/2008,AAI,42.02039924,-87.66653233,"(42.0203992356215, -87.6665323309947)"
62797,1,GOLD MEDAL LIQUOR INC,GOLD MEDAL LIQUORS,3823 N BROADWAY  1ST,IL,60613,46,5,19,1474,Package Goods,7023,RENEW,5/9/2002,5/16/2002,11/15/2002,5/10/2002,AAI,41.95191698,-87.64948079,"(41.95191698053526, -87.64948079260617)"
249,1,TOWN LIQUOR INC,TOWN LIQUOR/ARMANETTI,10000 S WESTERN AVE,IL,60643,19,53,22,1474,Package Goods,13723,RENEW,7/13/2005,8/16/2005,8/15/2006,7/14/2005,AAI,41.71177449,-87.68192831,"(41.71177449432363, -87.6819283058786)"
24160,1,"DANNY'S LIQUORS, INC.",DANNY'S LIQUORS,3018 N MILWAUKEE AVE 1ST,IL,60618,35,25,25,1474,Package Goods,1119,RENEW,12/2/2010,12/16/2010,12/15/2012,12/3/2010,AAI,41.93598866,-87.71898231,"(41.93598865891675, -87.71898231267689)"
263,1,MR G'S FOOD & LIQUOR INC,MR G'S FOOD & LIQUOR,332-334 E 58TH ST 1ST,IL,60637,20,11,2,1474,Package Goods,1431,RENEW,7/10/2013,7/16/2013,7/15/2015,7/11/2013,AAI,41.78942986,-87.61784034,"(41.789429857455325, -87.61784033976139)"
63116,1,MAYO FOOD & LIQUOR INC.,MAYO FOOD & LIQUOR,600 N CICERO AVE  1,IL,60644,37,8,15,1474,Package Goods,15028,RENEW,5/17/2004,5/16/2004,5/15/2005,5/18/2004,AAI,41.89142316,-87.74582768,"(41.89142315631106, -87.74582767466832)"
270887,1,EDENS CONVIENANT LIQUOR STORE INC.,EDENS CONVIENANT LIQUOR STORE,4805 W FOSTER AVE,IL,60630,39,24,16,1474,Package Goods,1447112,RENEW,4/16/2007,2/16/2007,12/15/2007,2/15/2007,AAI,41.97522809,-87.74823152,"(41.97522809288625, -87.74823151687202)"
6915,1,MADISON-LOTUS CORPORATION,PRESTIGE FOOD & LIQUORS,5439 W MADISON ST,IL,60644,29,10,15,1474,Package Goods,16688,RENEW,5/13/2011,5/16/2011,5/15/2013,5/16/2011,AAI,41.88017695,-87.76180777,"(41.880176953282295, -87.76180777121401)"
6634,1,DALAL FOOD & LIQUOR INC,DALAL FOOD W LIQUOR INC,414 N STATE ST,IL,60610,42,55,18,1474,Package Goods,15139,RENEW,2/11/2020,2/16/2020,2/15/2022,2/13/2020,AAI,41.8898019,-87.62814678,"(41.88980190256411, -87.62814677904892)"
86197,1,FOUR BROTHERS FOOD & LIQUOR INC,FOUR BROTHERS FOOD & LIQUOR INC,1711 W 79TH ST,IL,60620,17,15,6,1474,Package Goods,43040,RENEW,8/7/2006,8/16/2006,8/15/2007,8/15/2006,AAI,41.75021123,-87.66634243,"(41.75021123096092, -87.66634242788096)"
63136,1,FAISAL KANDAH,FRANKS FOOD & LIQUOR,2501 S PULASKI RD  1,IL,60623,22,4,10,1474,Package Goods,15510,RENEW,4/28/2015,8/16/2014,8/15/2016,11/6/2014,AAI,41.84603982,-87.72446778,"(41.84603982269178, -87.72446778165362)"
17222,1,"D&O FOOD & LIQUOR, INC.",D & O FOOD & LIQUOR,8700 S COMMERCIAL AVE,IL,60617,10,43,4,1474,Package Goods,49803,RENEW,8/15/2006,8/16/2006,8/15/2007,8/16/2006,AAI,41.73728557,-87.55157514,"(41.73728557188973, -87.55157514432739)"
201644,1,FELIX F. LAFONTAINE,FLORIDA FOOD & LIQUOR,4201 W AUGUSTA BLVD,IL,60651,37,4,11,1474,Package Goods,1042355,RENEW,11/15/2006,11/16/2006,11/15/2007,11/16/2006,AAI,41.89882627,-87.73123508,"(41.89882626862589, -87.73123507786195)"
17055,1,"STEVE'S FOOD & LIQUOR, INC.",200 LIQUORS,204 E 47TH ST 1ST,IL,60653,3,35,2,1474,Package Goods,48665,RENEW,4/19/2008,5/16/2008,5/15/2010,4/21/2008,AAI,41.80942389,-87.6209518,"(41.8094238941323, -87.62095180199994)"
216,1,BEL-PARK LIQUORS INC.,FOREMOST LIQUORS CICERO,3210-3212 N CICERO AVE 1ST,IL,60641,31,14,16,1474,Package Goods,28861,RENEW,7/16/2007,8/16/2007,8/15/2009,7/17/2007,AAI,41.93916408,-87.7470229,"(41.93916407999344, -87.7470229013708)"
63037,1,CASTILLO INC,LA CARIDAD FOOD & LIQUOR,3575 W FULLERTON AVE # 1ST,IL,60647,35,60,14,1474,Package Goods,13084,RENEW,7/23/2003,5/16/2002,11/15/2002,11/8/2002,AAI,41.92449721,-87.71669383,"(41.92449720963405, -87.71669382770324)"
85683,1,DANIAL'S FOOD & LIQUOR CORP,DANIEL'S FOOD & LIQUOR CORP,1659 S CALIFORNIA BLVD,IL,60608,24,69,10,1474,Package Goods,15599,RENEW,4/22/2003,5/16/2003,11/15/2003,4/23/2003,AAI,41.8574824,-87.69548989,"(41.85748239714485, -87.69548988641984)"
373445,1,"MY DIKA, INC.",BUY LOW LIQUORS,1628 W LAWRENCE AVE,IL,60640,47,31,20,1474,Package Goods,2162938,ISSUE,7/27/2012,10/9/2012,10/15/2014,10/9/2012,AAI,41.96897701,-87.67069154,"(41.968977009618555, -87.67069153919947)"
8281,1,"F & R LIQUORS, INC.",F & R LIQUORS INC,2129 S HALSTED ST,IL,60608,25,12,12,1474,Package Goods,20413,RENEW,12/10/2015,12/16/2015,12/15/2017,12/14/2015,AAI,41.85335453,-87.64636723,"(41.853354524969824, -87.64636723160518)"
286698,2,"BASIC BUY, INC.",J & R LIQUOR & FOOD,2401 N ASHLAND AVE,IL,60614,32,13,19,1474,Package Goods,1738917,RENEW,4/1/2011,4/16/2011,4/15/2013,4/4/2011,AAI,41.92519975,-87.6680005,"(41.92519975246885, -87.6680005030265)"
367388,1,BINU RICH SOFT INC.,EDEN'S FOOD & LIQUOR,3947-3949 W DEVON AVE 1,IL,60659,39,32,17,1474,Package Goods,2125115,ISSUE,3/19/2012,5/29/2012,6/15/2014,5/29/2012,AAI,41.99713179,-87.72822369,"(41.997131785245806, -87.7282236873304)"
29648,2,"THE CONTINENTAL HOUSE, INC.",CONTINENTAL LIQUORS,1628-1630 W 47TH ST,IL,60609,15,13,9,1474,Package Goods,1518400,RENEW,2/16/2007,2/16/2007,1/15/2008,9/17/2007,AAI,41.80869227,-87.66611299,"(41.80869226519778, -87.66611299346467)"
201750,1,"JUNQUENA, INC",LA JUNQUENA FOODS & LIQUOR,2501-2503 W NORTH AVE,IL,60647,1,22,14,1474,Package Goods,1042541,RENEW,11/12/2003,11/16/2003,11/15/2004,11/13/2003,AAI,41.91018382,-87.68972702,"(41.91018381958202, -87.68972702379838)"
28286,1,"TOP-LESS LIQUORS, INC.",TOP LESS LIQUOR INC,916 S WESTERN AVE  1,IL,60612,28,39,11,1474,Package Goods,17304,RENEW,9/2/2016,9/16/2016,9/15/2018,9/6/2016,AAI,41.86969676,-87.68627057,"(41.86969675852099, -87.6862705664506)"
3679,1,7-12 FOOD MART INC,O. G'S FOOD & LIQUOR,6756 W DIVERSEY AVE,IL,60707,36,19,25,1474,Package Goods,6795,RENEW,2/7/2020,2/16/2020,2/15/2022,2/7/2020,AAI,41.93099582,-87.7953281,"(41.930995823266166, -87.79532809968535)"
86492,1,ROBERTIES ENTERPRISES INC,BOB'S LIQUORS & GROCERIES,5069 W MADISON ST 1ST,IL,60644,28,12,15,1474,Package Goods,959,RENEW,5/8/2007,5/16/2007,5/15/2009,5/8/2007,AAI,41.88029609,-87.7524942,"(41.880296089471855, -87.7524941981518)"
3601,1,"AIDA'S FOOD & LIQUOR, INC.",AIDA FOOD & LIQUOR,7923 S HALSTED ST,IL,60620,17,2,6,1474,Package Goods,6338,RENEW,7/2/2012,7/16/2012,7/15/2014,7/3/2012,AAI,41.74993146,-87.64387713,"(41.749931458226115, -87.643877125327)"
272992,1,MUBARAAK INC.,S. S. FOOD & LIQUOR,2427 N CLARK ST,IL,60614,43,38,19,1474,Package Goods,1476110,RENEW,5/15/2007,5/16/2007,4/15/2009,5/16/2007,AAI,41.9263717,-87.64080008,"(41.92637169738856, -87.64080007827752)"
4161,1,PLAZA FOOD & LIQUOR INC.,PLAZA FOOD & LIQUOR,3459 W OGDEN AVE  1,IL,60623,24,9,10,1474,Package Goods,8777,RENEW,8/3/2004,8/16/2004,8/15/2005,8/4/2004,AAI,41.85526591,-87.71240156,"(41.85526590922669, -87.71240156240032)"
216,1,BEL-PARK LIQUORS INC.,FOREMOST LIQUORS CICERO,3210-3212 N CICERO AVE 1ST,IL,60641,31,14,16,1474,Package Goods,28861,RENEW,4/22/2003,5/16/2003,11/15/2003,4/23/2003,AAI,41.93916408,-87.7470229,"(41.93916407999344, -87.7470229013708)"
92,1,"BROS. DRUGS & LIQUORS, INC.","BROS. DRUGS & LIQUORS, INC.",4201 W ROOSEVELT RD 1ST,IL,60624,24,22,10,1474,Package Goods,513,RENEW,5/14/2003,5/16/2003,11/15/2003,5/15/2003,AAI,41.86599114,-87.73012233,"(41.865991141104736, -87.73012232832801)"
42956,1,PARIVAR CORPORATION,STAR LIQUORS,6347 N MILWAUKEE AVE 1ST,IL,60646,39,51,16,1474,Package Goods,64840,RENEW,5/7/2003,5/16/2003,11/15/2003,5/8/2003,AAI,41.99622559,-87.78663702,"(41.99622559388789, -87.78663702434525)"
6901,1,"V & V LIQUORS, INC.",MIDWAY FOOD AND LIQUORS,5500 S STATE ST 1ST,IL,60621,20,16,2,1474,Package Goods,16630,RENEW,10/27/2004,11/16/2004,11/15/2005,10/28/2004,AAI,41.79422529,-87.62583602,"(41.79422529103963, -87.62583601558326)"
3679,1,7-12 FOOD MART INC,O. G'S FOOD & LIQUOR,6756 W DIVERSEY AVE,IL,60707,36,19,25,1474,Package Goods,6795,RENEW,1/10/2008,2/16/2008,2/15/2010,1/10/2008,AAI,41.93099582,-87.7953281,"(41.930995823266166, -87.79532809968535)"
